9096
-0.663145 -0.343394 -0.665071  3.41 CEN
-0.410477 -0.457021 -0.789076  3.41 LUP
 0.674141  0.273620 -0.686051  3.41 PHE
-0.052274 -0.883682  0.465160  3.42 HER
 0.265988 -0.303412 -0.914982  3.42 PAV
 0.311629 -0.354438  0.881624  3.43 CEP
-0.825973  0.399780  0.397423  3.44 LEO
 0.284020 -0.955033 -0.085113  3.44 AQL
 0.520466  0.113242  0.846340  3.44 CAS
-0.381557  0.346683 -0.856870  3.44 ---
 0.940500  0.290189 -0.176779  3.45 CET
-0.659780  0.317897  0.680905  3.45 UMA
 0.181056 -0.815344  0.549939  3.45 LYR
 0.466908 -0.818936  0.333679  3.47 SGE
-0.549612 -0.629496  0.549237  3.47 BOO
-0.235054  0.851640 -0.468465  3.47 CMA
 0.485655  0.846974  0.216274  3.47 TAU
 0.755503  0.652709  0.056445  3.47 CET
-0.293673  0.525582 -0.798449  3.47 CAR
-0.190427 -0.949722  0.248526  3.48 HER
 0.867146 -0.273397  0.416308  3.48 PEG
-0.824062  0.150952  0.546017  3.48 UMA
 0.594888 -0.191699 -0.780615  3.49 GRU
-0.533970 -0.543119  0.647995  3.50 BOO
 0.864120  0.421779 -0.274589  3.50 CET
 0.081614 -0.690248 -0.718955  3.51 TEL
 0.232518 -0.903471 -0.360106  3.51 SGR
-0.809799  0.560993  0.171795  3.52 LEO
-0.844117  0.451980  0.288410  3.52 LEO
-0.553860  0.817163  0.159633  3.52 CNC
 0.384689 -0.121883  0.914964  3.52 CEP
 0.882227 -0.458280  0.107961  3.53 PEG
-0.256830 -0.734385  0.628265  3.53 HER
 0.366700  0.870397  0.328542  3.53 TAU
-0.537732 -0.840990 -0.059834  3.53 SER
-0.317624  0.871207  0.374319  3.53 GEM
-0.843474  0.099826 -0.527813  3.54 HYA
 0.106643  0.979217  0.172517  3.54 ORI
-0.094135 -0.959495 -0.265533  3.54 SER
-0.498055  0.296714 -0.814802  3.54 VEL
 0.553770  0.815219 -0.169578  3.54 ERI
-0.569471 -0.396542 -0.720040  3.55 LUP
 0.054997  0.965160 -0.255815  3.55 LEP
-0.951743  0.170639 -0.255085  3.56 CRT
-0.513411 -0.621749 -0.591470  3.56 LUP
 0.984616  0.083669 -0.153398  3.56 CET
 0.358099  0.749885 -0.556271  3.56 ERI
 0.515174  0.349160 -0.782741  3.56 ERI
 0.215085 -0.341791 -0.914832  3.56 PAV
 0.553078 -0.804319 -0.217201  3.57 CAP
-0.229235 -0.753735 -0.615902  3.57 SCO
 0.027234 -0.295576  0.954931  3.57 DRA
 0.601439  0.274070  0.750438  3.57 AND
-0.400818  0.817750  0.413074  3.57 GEM
-0.320361  0.903505  0.284690  3.58 GEM
-0.515135 -0.715734 -0.471551  3.58 LIB
-0.680263 -0.530667  0.505603  3.58 BOO
-0.491782 -0.045967 -0.869504  3.59 CRU
 0.182611  0.975936 -0.119173  3.60 ORI
 0.062607  0.922102 -0.381850  3.60 LEP
-0.488374  0.473165  0.733216  3.60 UMA
 0.618795  0.769717  0.156933  3.60 TAU
-0.604982  0.461290 -0.649006  3.60 VEL
-0.189357  0.807513  0.558630  3.60 GEM
 0.924039  0.354813 -0.142340  3.60 CET
-0.349465  0.706659 -0.615230  3.61 ---
-0.867626  0.448830 -0.213955  3.61 HYA
